prescriber_id,entity_id_truth,period_end_date,product_id
RXD000031,HCP000031,2024-03-01,PRD003
RXD000031,HCP000031,2024-03-01,PRD004
RXD000031,HCP000031,2024-03-01,PRD005
RXD000031,HCP000031,2024-03-01,PRD007
RXD000031,HCP000031,2024-03-15,PRD001
RXD000031,HCP000031,2024-03-15,PRD002
RXD000031,HCP000031,2024-03-15,PRD003
RXD000031,HCP000031,2024-03-15,PRD004
RXD000031,HCP000031,2024-03-15,PRD005
RXD000031,HCP000031,2024-03-15,PRD007
RXD000031,HCP000031,2024-03-29,PRD001
RXD000031,HCP000031,2024-03-29,PRD002
UNK510035,HCP000031,2024-03-29,PRD003
RXD000031,HCP000031,2024-03-29,PRD004
RXD000031,HCP000031,2024-03-29,PRD005
RXD000031,HCP000031,2024-03-29,PRD007
RXD000032,HCP000032,2024-01-05,PRD001
RXD000032,HCP000032,2024-01-05,PRD002
RXD000032,HCP000032,2024-01-05,PRD003
UNK564033,HCP000032,2024-01-05,PRD004
RXD000032,HCP000032,2024-01-05,PRD005
RXD000032,HCP000032,2024-01-05,PRD007
RXD000032,HCP000032,2024-01-19,PRD001
RXD000032,HCP000032,2024-01-19,PRD002
RXD000032,HCP000032,2024-01-19,PRD003
RXD000032,HCP000032,2024-01-19,PRD004
RXD000032,HCP000032,2024-01-19,PRD005
RXD000032,HCP000032,2024-01-19,PRD007
RXD000032,HCP000032,2024-02-02,PRD001
RXD000032,HCP000032,2024-02-02,PRD002
RXD000032,HCP000032,2024-02-02,PRD003
RXD000032,HCP000032,2024-02-02,PRD004
RXD000032,HCP000032,2024-02-02,PRD005
RXD000032,HCP000032,2024-02-02,PRD007
RXD000032,HCP000032,2024-02-16,PRD001
RXD000032,HCP000032,2024-02-16,PRD002
UNK096636,HCP000032,2024-02-16,PRD003
RXD000032,HCP000032,2024-02-16,PRD004
RXD000032,HCP000032,2024-02-16,PRD005
RXD000032,HCP000032,2024-02-16,PRD007
RXD000032,HCP000032,2024-03-01,PRD001
RXD000032,HCP000032,2024-03-01,PRD002
RXD000032,HCP000032,2024-03-01,PRD003
RXD000032,HCP000032,2024-03-01,PRD004
RXD000032,HCP000032,2024-03-01,PRD005
RXD000032,HCP000032,2024-03-01,PRD007
RXD000032,HCP000032,2024-03-15,PRD001
RXD000032,HCP000032,2024-03-15,PRD002
RXD000032,HCP000032,2024-03-15,PRD003
RXD000032,HCP000032,2024-03-15,PRD004
RXD000032,HCP000032,2024-03-15,PRD005
RXD000032,HCP000032,2024-03-15,PRD007
UNK389073,HCP000032,2024-03-29,PRD001
RXD000032,HCP000032,2024-03-29,PRD002
RXD000032,HCP000032,2024-03-29,PRD003
RXD000032,HCP000032,2024-03-29,PRD004
RXD000032,HCP000032,2024-03-29,PRD005
RXD000032,HCP000032,2024-03-29,PRD007
RXD000036,HCP000036,2024-01-05,PRD001
RXD000036,HCP000036,2024-01-05,PRD002
RXD000036,HCP000036,2024-01-05,PRD003
RXD000036,HCP000036,2024-01-05,PRD004
RXD000036,HCP000036,2024-01-05,PRD005
RXD000036,HCP000036,2024-01-05,PRD007
RXD000036,HCP000036,2024-01-19,PRD001
RXD000036,HCP000036,2024-01-19,PRD002
RXD000036,HCP000036,2024-01-19,PRD003
RXD000036,HCP000036,2024-01-19,PRD004
RXD000036,HCP000036,2024-01-19,PRD005
RXD000036,HCP000036,2024-01-19,PRD007
RXD000036,HCP000036,2024-02-02,PRD001
RXD000036,HCP000036,2024-02-02,PRD002
RXD000036,HCP000036,2024-02-02,PRD003
UNK191326,HCP000036,2024-02-02,PRD004
RXD000036,HCP000036,2024-02-02,PRD005
RXD000036,HCP000036,2024-02-02,PRD007
RXD000036,HCP000036,2024-02-16,PRD001
RXD000036,HCP000036,2024-02-16,PRD002
RXD000036,HCP000036,2024-02-16,PRD003
RXD000036,HCP000036,2024-02-16,PRD004
RXD000036,HCP000036,2024-02-16,PRD005
RXD000036,HCP000036,2024-02-16,PRD007
RXD000036,HCP000036,2024-03-01,PRD001
RXD000036,HCP000036,2024-03-01,PRD002
RXD000036,HCP000036,2024-03-01,PRD003
RXD000036,HCP000036,2024-03-01,PRD004
RXD000036,HCP000036,2024-03-01,PRD005
RXD000036,HCP000036,2024-03-01,PRD007
RXD000036,HCP000036,2024-03-15,PRD001
RXD000036,HCP000036,2024-03-15,PRD002
RXD000036,HCP000036,2024-03-15,PRD003
RXD000036,HCP000036,2024-03-15,PRD004
RXD000036,HCP000036,2024-03-15,PRD005
RXD000036,HCP000036,2024-03-15,PRD007
RXD000036,HCP000036,2024-03-29,PRD001
RXD000036,HCP000036,2024-03-29,PRD002
RXD000036,HCP000036,2024-03-29,PRD003
RXD000036,HCP000036,2024-03-29,PRD004
RXD000036,HCP000036,2024-03-29,PRD005
RXD000036,HCP000036,2024-03-29,PRD007
RXD000039,HCP000039,2024-01-05,PRD001
RXD000039,HCP000039,2024-01-05,PRD002
RXD000039,HCP000039,2024-01-05,PRD003
RXD000039,HCP000039,2024-01-05,PRD004
RXD000039,HCP000039,2024-01-05,PRD005
RXD000039,HCP000039,2024-01-05,PRD007
RXD000039,HCP000039,2024-01-19,PRD001
UNK233781,HCP000039,2024-01-19,PRD002
RXD000039,HCP000039,2024-01-19,PRD003
RXD000039,HCP000039,2024-01-19,PRD004
RXD000039,HCP000039,2024-01-19,PRD005
UNK246124,HCP000039,2024-01-19,PRD007
RXD000039,HCP000039,2024-02-02,PRD001
RXD000039,HCP000039,2024-02-02,PRD002
RXD000039,HCP000039,2024-02-02,PRD003
RXD000039,HCP000039,2024-02-02,PRD004
RXD000039,HCP000039,2024-02-02,PRD005
RXD000039,HCP000039,2024-02-02,PRD007
RXD000039,HCP000039,2024-02-16,PRD001
RXD000039,HCP000039,2024-02-16,PRD002
UNK739426,HCP000039,2024-02-16,PRD003
RXD000039,HCP000039,2024-02-16,PRD004
RXD000039,HCP000039,2024-02-16,PRD005
RXD000039,HCP000039,2024-02-16,PRD007
RXD000039,HCP000039,2024-03-01,PRD001
RXD000039,HCP000039,2024-03-01,PRD002
RXD000039,HCP000039,2024-03-01,PRD003
RXD000039,HCP000039,2024-03-01,PRD004
RXD000039,HCP000039,2024-03-01,PRD005
RXD000039,HCP000039,2024-03-01,PRD007
RXD000039,HCP000039,2024-03-15,PRD001
RXD000039,HCP000039,2024-03-15,PRD002
RXD000039,HCP000039,2024-03-15,PRD003
RXD000039,HCP000039,2024-03-15,PRD004
RXD000039,HCP000039,2024-03-15,PRD005
RXD000039,HCP000039,2024-03-15,PRD007
RXD000039,HCP000039,2024-03-29,PRD001
RXD000039,HCP000039,2024-03-29,PRD002
RXD000039,HCP000039,2024-03-29,PRD003
RXD000039,HCP000039,2024-03-29,PRD004
RXD000039,HCP000039,2024-03-29,PRD005
RXD000039,HCP000039,2024-03-29,PRD007
RXD000041,HCP000041,2024-01-05,PRD002
RXD000041,HCP000041,2024-01-19,PRD002
RXD000041,HCP000041,2024-02-02,PRD002
RXD000041,HCP000041,2024-02-02,PRD003
RXD000041,HCP000041,2024-02-16,PRD001
UNK244308,HCP000041,2024-02-16,PRD002
RXD000041,HCP000041,2024-02-16,PRD003
RXD000041,HCP000041,2024-03-01,PRD001
RXD000041,HCP000041,2024-03-01,PRD002
RXD000041,HCP000041,2024-03-01,PRD003
RXD000041,HCP000041,2024-03-15,PRD001
UNK908205,HCP000041,2024-03-15,PRD002
RXD000041,HCP000041,2024-03-15,PRD003
RXD000041,HCP000041,2024-03-29,PRD001
UNK595166,HCP000041,2024-03-29,PRD002
RXD000041,HCP000041,2024-03-29,PRD003
RXD000042,HCP000042,2024-01-05,PRD001
RXD000042,HCP000042,2024-01-05,PRD002
RXD000042,HCP000042,2024-01-05,PRD003
RXD000042,HCP000042,2024-01-05,PRD004
RXD000042,HCP000042,2024-01-05,PRD005
RXD000042,HCP000042,2024-01-05,PRD007
RXD000042,HCP000042,2024-01-19,PRD001
RXD000042,HCP000042,2024-01-19,PRD002
RXD000042,HCP000042,2024-01-19,PRD003
RXD000042,HCP000042,2024-01-19,PRD004
UNK612091,HCP000042,2024-01-19,PRD005
RXD000042,HCP000042,2024-01-19,PRD007
RXD000042,HCP000042,2024-02-02,PRD001
RXD000042,HCP000042,2024-02-02,PRD002
RXD000042,HCP000042,2024-02-02,PRD003
RXD000042,HCP000042,2024-02-02,PRD004
RXD000042,HCP000042,2024-02-02,PRD005
RXD000042,HCP000042,2024-02-02,PRD007
RXD000042,HCP000042,2024-02-16,PRD001
RXD000042,HCP000042,2024-02-16,PRD002
RXD000042,HCP000042,2024-02-16,PRD003
RXD000042,HCP000042,2024-02-16,PRD004
RXD000042,HCP000042,2024-02-16,PRD005
RXD000042,HCP000042,2024-02-16,PRD007
UNK502378,HCP000042,2024-03-01,PRD001
RXD000042,HCP000042,2024-03-01,PRD002
RXD000042,HCP000042,2024-03-01,PRD003
RXD000042,HCP000042,2024-03-01,PRD004
RXD000042,HCP000042,2024-03-01,PRD005
RXD000042,HCP000042,2024-03-01,PRD007
RXD000042,HCP000042,2024-03-15,PRD001
RXD000042,HCP000042,2024-03-15,PRD002
RXD000042,HCP000042,2024-03-15,PRD003
UNK543642,HCP000042,2024-03-15,PRD004
RXD000042,HCP000042,2024-03-15,PRD005
RXD000042,HCP000042,2024-03-15,PRD007
RXD000042,HCP000042,2024-03-29,PRD001
RXD000042,HCP000042,2024-03-29,PRD002
RXD000042,HCP000042,2024-03-29,PRD003
RXD000042,HCP000042,2024-03-29,PRD004
RXD000042,HCP000042,2024-03-29,PRD005
RXD000042,HCP000042,2024-03-29,PRD007
RXD000043,HCP000043,2024-01-05,PRD002
RXD000043,HCP000043,2024-01-05,PRD003
RXD000043,HCP000043,2024-01-05,PRD004
RXD000043,HCP000043,2024-01-05,PRD005
RXD000043,HCP000043,2024-01-05,PRD007
RXD000043,HCP000043,2024-01-19,PRD001
RXD000043,HCP000043,2024-01-19,PRD002
RXD000043,HCP000043,2024-01-19,PRD003
RXD000043,HCP000043,2024-01-19,PRD004
RXD000043,HCP000043,2024-01-19,PRD005
RXD000043,HCP000043,2024-01-19,PRD007
RXD000043,HCP000043,2024-02-02,PRD001
RXD000043,HCP000043,2024-02-02,PRD002
RXD000043,HCP000043,2024-02-02,PRD003
RXD000043,HCP000043,2024-02-02,PRD004
RXD000043,HCP000043,2024-02-02,PRD005
RXD000043,HCP000043,2024-02-02,PRD007
RXD000043,HCP000043,2024-02-16,PRD001
RXD000043,HCP000043,2024-02-16,PRD002
RXD000043,HCP000043,2024-02-16,PRD003
RXD000043,HCP000043,2024-02-16,PRD004
RXD000043,HCP000043,2024-02-16,PRD005
RXD000043,HCP000043,2024-02-16,PRD007
RXD000043,HCP000043,2024-03-01,PRD001
RXD000043,HCP000043,2024-03-01,PRD002
RXD000043,HCP000043,2024-03-01,PRD003
RXD000043,HCP000043,2024-03-01,PRD004
RXD000043,HCP000043,2024-03-01,PRD005
RXD000043,HCP000043,2024-03-01,PRD007
RXD000043,HCP000043,2024-03-15,PRD001
RXD000043,HCP000043,2024-03-15,PRD002
RXD000043,HCP000043,2024-03-15,PRD003
RXD000043,HCP000043,2024-03-15,PRD004
RXD000043,HCP000043,2024-03-15,PRD005
RXD000043,HCP000043,2024-03-15,PRD007
RXD000043,HCP000043,2024-03-29,PRD001
RXD000043,HCP000043,2024-03-29,PRD002
RXD000043,HCP000043,2024-03-29,PRD003
RXD000043,HCP000043,2024-03-29,PRD004
RXD000043,HCP000043,2024-03-29,PRD005
RXD000043,HCP000043,2024-03-29,PRD007
RXD000046,HCP000046,2024-01-05,PRD001
RXD000046,HCP000046,2024-01-05,PRD002
RXD000046,HCP000046,2024-01-05,PRD003
RXD000046,HCP000046,2024-01-05,PRD004
RXD000046,HCP000046,2024-01-05,PRD005
UNK879504,HCP000046,2024-01-05,PRD007
RXD000046,HCP000046,2024-01-19,PRD001
RXD000046,HCP000046,2024-01-19,PRD002
RXD000046,HCP000046,2024-01-19,PRD003
RXD000046,HCP000046,2024-01-19,PRD004
RXD000046,HCP000046,2024-01-19,PRD005
RXD000046,HCP000046,2024-01-19,PRD007
RXD000046,HCP000046,2024-02-02,PRD001
RXD000046,HCP000046,2024-02-02,PRD002
RXD000046,HCP000046,2024-02-02,PRD003
RXD000046,HCP000046,2024-02-02,PRD004
RXD000046,HCP000046,2024-02-02,PRD005
RXD000046,HCP000046,2024-02-02,PRD007
RXD000046,HCP000046,2024-02-16,PRD001
RXD000046,HCP000046,2024-02-16,PRD002
RXD000046,HCP000046,2024-02-16,PRD003
RXD000046,HCP000046,2024-02-16,PRD004
RXD000046,HCP000046,2024-02-16,PRD005
RXD000046,HCP000046,2024-02-16,PRD007
RXD000046,HCP000046,2024-03-01,PRD001
RXD000046,HCP000046,2024-03-01,PRD002
RXD000046,HCP000046,2024-03-01,PRD003
RXD000046,HCP000046,2024-03-01,PRD004
RXD000046,HCP000046,2024-03-01,PRD005
RXD000046,HCP000046,2024-03-01,PRD007
RXD000046,HCP000046,2024-03-15,PRD001
RXD000046,HCP000046,2024-03-15,PRD002
RXD000046,HCP000046,2024-03-15,PRD003
RXD000046,HCP000046,2024-03-15,PRD004
RXD000046,HCP000046,2024-03-15,PRD005
RXD000046,HCP000046,2024-03-15,PRD007
RXD000046,HCP000046,2024-03-29,PRD001
UNK091110,HCP000046,2024-03-29,PRD002
RXD000046,HCP000046,2024-03-29,PRD003
RXD000046,HCP000046,2024-03-29,PRD004
RXD000046,HCP000046,2024-03-29,PRD005
RXD000046,HCP000046,2024-03-29,PRD007
RXD000047,HCP000047,2024-01-05,PRD002
RXD000047,HCP000047,2024-01-05,PRD004
RXD000047,HCP000047,2024-01-05,PRD005
UNK596210,HCP000047,2024-01-05,PRD007
RXD000047,HCP000047,2024-01-19,PRD001
RXD000047,HCP000047,2024-01-19,PRD002
RXD000047,HCP000047,2024-01-19,PRD004
RXD000047,HCP000047,2024-01-19,PRD005
RXD000047,HCP000047,2024-01-19,PRD007
RXD000047,HCP000047,2024-02-02,PRD001
RXD000047,HCP000047,2024-02-02,PRD002
RXD000047,HCP000047,2024-02-02,PRD003
RXD000047,HCP000047,2024-02-02,PRD004
RXD000047,HCP000047,2024-02-02,PRD005
RXD000047,HCP000047,2024-02-02,PRD007
RXD000047,HCP000047,2024-02-16,PRD001
RXD000047,HCP000047,2024-02-16,PRD002
RXD000047,HCP000047,2024-02-16,PRD003
RXD000047,HCP000047,2024-02-16,PRD004
RXD000047,HCP000047,2024-02-16,PRD005
RXD000047,HCP000047,2024-02-16,PRD007
RXD000047,HCP000047,2024-03-01,PRD001
RXD000047,HCP000047,2024-03-01,PRD002
RXD000047,HCP000047,2024-03-01,PRD003
RXD000047,HCP000047,2024-03-01,PRD004
RXD000047,HCP000047,2024-03-01,PRD005
RXD000047,HCP000047,2024-03-01,PRD007
RXD000047,HCP000047,2024-03-15,PRD001
RXD000047,HCP000047,2024-03-15,PRD002
RXD000047,HCP000047,2024-03-15,PRD003
RXD000047,HCP000047,2024-03-15,PRD004
RXD000047,HCP000047,2024-03-15,PRD005
RXD000047,HCP000047,2024-03-15,PRD007
RXD000047,HCP000047,2024-03-29,PRD001
RXD000047,HCP000047,2024-03-29,PRD002
RXD000047,HCP000047,2024-03-29,PRD003
UNK923899,HCP000047,2024-03-29,PRD004
RXD000047,HCP000047,2024-03-29,PRD005
RXD000047,HCP000047,2024-03-29,PRD007
RXD000048,HCP000048,2024-01-05,PRD001
RXD000048,HCP000048,2024-01-05,PRD002
RXD000048,HCP000048,2024-01-05,PRD003
RXD000048,HCP000048,2024-01-05,PRD004
RXD000048,HCP000048,2024-01-05,PRD005
RXD000048,HCP000048,2024-01-05,PRD007
RXD000048,HCP000048,2024-01-19,PRD001
RXD000048,HCP000048,2024-01-19,PRD002
RXD000048,HCP000048,2024-01-19,PRD003
RXD000048,HCP000048,2024-01-19,PRD004
UNK087625,HCP000048,2024-01-19,PRD005
RXD000048,HCP000048,2024-01-19,PRD007
RXD000048,HCP000048,2024-02-02,PRD001
RXD000048,HCP000048,2024-02-02,PRD002
UNK081655,HCP000048,2024-02-02,PRD003
UNK210512,HCP000048,2024-02-02,PRD004
RXD000048,HCP000048,2024-02-02,PRD005
RXD000048,HCP000048,2024-02-02,PRD007
UNK221532,HCP000048,2024-02-16,PRD001
RXD000048,HCP000048,2024-02-16,PRD002
UNK067294,HCP000048,2024-02-16,PRD003
RXD000048,HCP000048,2024-02-16,PRD004
UNK466599,HCP000048,2024-02-16,PRD005
RXD000048,HCP000048,2024-02-16,PRD007
RXD000048,HCP000048,2024-03-01,PRD001
RXD000048,HCP000048,2024-03-01,PRD002
RXD000048,HCP000048,2024-03-01,PRD003
RXD000048,HCP000048,2024-03-01,PRD004
RXD000048,HCP000048,2024-03-01,PRD005
UNK781104,HCP000048,2024-03-01,PRD007
RXD000048,HCP000048,2024-03-15,PRD001
RXD000048,HCP000048,2024-03-15,PRD002
RXD000048,HCP000048,2024-03-15,PRD003
RXD000048,HCP000048,2024-03-15,PRD004
RXD000048,HCP000048,2024-03-15,PRD005
RXD000048,HCP000048,2024-03-15,PRD007
RXD000048,HCP000048,2024-03-29,PRD001
RXD000048,HCP000048,2024-03-29,PRD002
UNK713538,HCP000048,2024-03-29,PRD003
RXD000048,HCP000048,2024-03-29,PRD004
RXD000048,HCP000048,2024-03-29,PRD005
RXD000048,HCP000048,2024-03-29,PRD007
RXD000049,HCP000049,2024-01-05,PRD001
RXD000049,HCP000049,2024-01-05,PRD002
UNK421273,HCP000049,2024-01-05,PRD003
RXD000049,HCP000049,2024-01-05,PRD004
RXD000049,HCP000049,2024-01-05,PRD005
RXD000049,HCP000049,2024-01-19,PRD001
RXD000049,HCP000049,2024-01-19,PRD002
RXD000049,HCP000049,2024-01-19,PRD003
RXD000049,HCP000049,2024-01-19,PRD004
RXD000049,HCP000049,2024-01-19,PRD005
RXD000049,HCP000049,2024-02-02,PRD001
RXD000049,HCP000049,2024-02-02,PRD002
RXD000049,HCP000049,2024-02-02,PRD003
RXD000049,HCP000049,2024-02-02,PRD004
RXD000049,HCP000049,2024-02-02,PRD005
RXD000049,HCP000049,2024-02-16,PRD001
RXD000049,HCP000049,2024-02-16,PRD002
RXD000049,HCP000049,2024-02-16,PRD003
RXD000049,HCP000049,2024-02-16,PRD004
RXD000049,HCP000049,2024-02-16,PRD005
RXD000049,HCP000049,2024-03-01,PRD001
RXD000049,HCP000049,2024-03-01,PRD002
RXD000049,HCP000049,2024-03-01,PRD003
RXD000049,HCP000049,2024-03-01,PRD004
RXD000049,HCP000049,2024-03-01,PRD005
RXD000049,HCP000049,2024-03-15,PRD001
RXD000049,HCP000049,2024-03-15,PRD002
UNK445197,HCP000049,2024-03-15,PRD003
RXD000049,HCP000049,2024-03-15,PRD004
RXD000049,HCP000049,2024-03-15,PRD005
RXD000049,HCP000049,2024-03-29,PRD001
RXD000049,HCP000049,2024-03-29,PRD002
RXD000049,HCP000049,2024-03-29,PRD003
RXD000049,HCP000049,2024-03-29,PRD004
RXD000049,HCP000049,2024-03-29,PRD005
RXD000056,HCP000056,2024-01-05,PRD002
RXD000056,HCP000056,2024-01-05,PRD003
RXD000056,HCP000056,2024-01-05,PRD004
RXD000056,HCP000056,2024-01-05,PRD005
RXD000056,HCP000056,2024-01-05,PRD007
RXD000056,HCP000056,2024-01-19,PRD001
UNK822416,HCP000056,2024-01-19,PRD002
RXD000056,HCP000056,2024-01-19,PRD003
RXD000056,HCP000056,2024-01-19,PRD004
RXD000056,HCP000056,2024-01-19,PRD005
RXD000056,HCP000056,2024-01-19,PRD007
RXD000056,HCP000056,2024-02-02,PRD001
RXD000056,HCP000056,2024-02-02,PRD002
RXD000056,HCP000056,2024-02-02,PRD003
RXD000056,HCP000056,2024-02-02,PRD004
RXD000056,HCP000056,2024-02-02,PRD005
RXD000056,HCP000056,2024-02-02,PRD007
RXD000056,HCP000056,2024-02-16,PRD001
RXD000056,HCP000056,2024-02-16,PRD002
RXD000056,HCP000056,2024-02-16,PRD003
RXD000056,HCP000056,2024-02-16,PRD004
RXD000056,HCP000056,2024-02-16,PRD005
RXD000056,HCP000056,2024-02-16,PRD007
RXD000056,HCP000056,2024-03-01,PRD001
RXD000056,HCP000056,2024-03-01,PRD002
RXD000056,HCP000056,2024-03-01,PRD003
RXD000056,HCP000056,2024-03-01,PRD004
RXD000056,HCP000056,2024-03-01,PRD005
RXD000056,HCP000056,2024-03-01,PRD007
RXD000056,HCP000056,2024-03-15,PRD001
RXD000056,HCP000056,2024-03-15,PRD002
RXD000056,HCP000056,2024-03-15,PRD003
UNK058648,HCP000056,2024-03-15,PRD004
RXD000056,HCP000056,2024-03-15,PRD005
RXD000056,HCP000056,2024-03-15,PRD007
RXD000056,HCP000056,2024-03-29,PRD001
RXD000056,HCP000056,2024-03-29,PRD002
RXD000056,HCP000056,2024-03-29,PRD003
RXD000056,HCP000056,2024-03-29,PRD004
RXD000056,HCP000056,2024-03-29,PRD005
RXD000056,HCP000056,2024-03-29,PRD007
RXD000063,HCP000063,2024-02-02,PRD005
RXD000063,HCP000063,2024-02-16,PRD005
RXD000063,HCP000063,2024-03-01,PRD005
RXD000063,HCP000063,2024-03-15,PRD005
UNK917029,HCP000063,2024-03-29,PRD005
RXD000065,HCP000065,2024-01-05,PRD001
RXD000065,HCP000065,2024-01-05,PRD002
UNK756726,HCP000065,2024-01-05,PRD003
RXD000065,HCP000065,2024-01-05,PRD004
RXD000065,HCP000065,2024-01-05,PRD005
RXD000065,HCP000065,2024-01-05,PRD007
RXD000065,HCP000065,2024-01-19,PRD001
RXD000065,HCP000065,2024-01-19,PRD002
RXD000065,HCP000065,2024-01-19,PRD003
RXD000065,HCP000065,2024-01-19,PRD004
RXD000065,HCP000065,2024-01-19,PRD005
RXD000065,HCP000065,2024-01-19,PRD007
UNK064920,HCP000065,2024-02-02,PRD001
RXD000065,HCP000065,2024-02-02,PRD002
RXD000065,HCP000065,2024-02-02,PRD003
RXD000065,HCP000065,2024-02-02,PRD004
RXD000065,HCP000065,2024-02-02,PRD005
RXD000065,HCP000065,2024-02-02,PRD007
RXD000065,HCP000065,2024-02-16,PRD001
RXD000065,HCP000065,2024-02-16,PRD002
RXD000065,HCP000065,2024-02-16,PRD003
RXD000065,HCP000065,2024-02-16,PRD004
RXD000065,HCP000065,2024-02-16,PRD005
RXD000065,HCP000065,2024-02-16,PRD007
RXD000065,HCP000065,2024-03-01,PRD001
RXD000065,HCP000065,2024-03-01,PRD002
RXD000065,HCP000065,2024-03-01,PRD003
RXD000065,HCP000065,2024-03-01,PRD004
RXD000065,HCP000065,2024-03-01,PRD005
RXD000065,HCP000065,2024-03-01,PRD007
RXD000065,HCP000065,2024-03-15,PRD001
RXD000065,HCP000065,2024-03-15,PRD002
RXD000065,HCP000065,2024-03-15,PRD003
RXD000065,HCP000065,2024-03-15,PRD004
RXD000065,HCP000065,2024-03-15,PRD005
RXD000065,HCP000065,2024-03-15,PRD007
RXD000065,HCP000065,2024-03-29,PRD001
RXD000065,HCP000065,2024-03-29,PRD002
RXD000065,HCP000065,2024-03-29,PRD003
RXD000065,HCP000065,2024-03-29,PRD004
RXD000065,HCP000065,2024-03-29,PRD005
RXD000065,HCP000065,2024-03-29,PRD007
RXD000068,HCP000068,2024-01-05,PRD001
RXD000068,HCP000068,2024-01-05,PRD002
RXD000068,HCP000068,2024-01-05,PRD003
RXD000068,HCP000068,2024-01-05,PRD004
RXD000068,HCP000068,2024-01-05,PRD005
RXD000068,HCP000068,2024-01-05,PRD007
RXD000068,HCP000068,2024-01-19,PRD001
RXD000068,HCP000068,2024-01-19,PRD002
RXD000068,HCP000068,2024-01-19,PRD003
RXD000068,HCP000068,2024-01-19,PRD004
RXD000068,HCP000068,2024-01-19,PRD005
RXD000068,HCP000068,2024-01-19,PRD007
RXD000068,HCP000068,2024-02-02,PRD001
RXD000068,HCP000068,2024-02-02,PRD002
RXD000068,HCP000068,2024-02-02,PRD003
RXD000068,HCP000068,2024-02-02,PRD004
RXD000068,HCP000068,2024-02-02,PRD005
UNK391690,HCP000068,2024-02-02,PRD007
RXD000068,HCP000068,2024-02-16,PRD001
RXD000068,HCP000068,2024-02-16,PRD002
RXD000068,HCP000068,2024-02-16,PRD003
RXD000068,HCP000068,2024-02-16,PRD004
UNK571189,HCP000068,2024-02-16,PRD005
RXD000068,HCP000068,2024-02-16,PRD007
RXD000068,HCP000068,2024-03-01,PRD001
RXD000068,HCP000068,2024-03-01,PRD002
RXD000068,HCP000068,2024-03-01,PRD003
RXD000068,HCP000068,2024-03-01,PRD004
RXD000068,HCP000068,2024-03-01,PRD005
RXD000068,HCP000068,2024-03-01,PRD007
RXD000068,HCP000068,2024-03-15,PRD001
RXD000068,HCP000068,2024-03-15,PRD002
RXD000068,HCP000068,2024-03-15,PRD003
RXD000068,HCP000068,2024-03-15,PRD004
RXD000068,HCP000068,2024-03-15,PRD005
UNK274721,HCP000068,2024-03-15,PRD007
RXD000068,HCP000068,2024-03-29,PRD001
RXD000068,HCP000068,2024-03-29,PRD002
RXD000068,HCP000068,2024-03-29,PRD003
RXD000068,HCP000068,2024-03-29,PRD004
RXD000068,HCP000068,2024-03-29,PRD005
RXD000068,HCP000068,2024-03-29,PRD007
RXD000070,HCP000070,2024-01-05,PRD003
RXD000070,HCP000070,2024-01-05,PRD004
RXD000070,HCP000070,2024-01-05,PRD005
RXD000070,HCP000070,2024-01-05,PRD007
RXD000070,HCP000070,2024-01-19,PRD001
RXD000070,HCP000070,2024-01-19,PRD003
RXD000070,HCP000070,2024-01-19,PRD004
RXD000070,HCP000070,2024-01-19,PRD005
RXD000070,HCP000070,2024-01-19,PRD007
RXD000070,HCP000070,2024-02-02,PRD001
UNK597509,HCP000070,2024-02-02,PRD003
RXD000070,HCP000070,2024-02-02,PRD004
RXD000070,HCP000070,2024-02-02,PRD005
RXD000070,HCP000070,2024-02-02,PRD007
RXD000070,HCP000070,2024-02-16,PRD001
RXD000070,HCP000070,2024-02-16,PRD003
RXD000070,HCP000070,2024-02-16,PRD004
RXD000070,HCP000070,2024-02-16,PRD005
RXD000070,HCP000070,2024-02-16,PRD007
UNK466993,HCP000070,2024-03-01,PRD001
RXD000070,HCP000070,2024-03-01,PRD003
RXD000070,HCP000070,2024-03-01,PRD004
RXD000070,HCP000070,2024-03-01,PRD005
RXD000070,HCP000070,2024-03-01,PRD007
UNK978365,HCP000070,2024-03-15,PRD001
RXD000070,HCP000070,2024-03-15,PRD003
RXD000070,HCP000070,2024-03-15,PRD004
RXD000070,HCP000070,2024-03-15,PRD005
RXD000070,HCP000070,2024-03-15,PRD007
RXD000070,HCP000070,2024-03-29,PRD001
RXD000070,HCP000070,2024-03-29,PRD003
RXD000070,HCP000070,2024-03-29,PRD004
UNK369848,HCP000070,2024-03-29,PRD005
RXD000070,HCP000070,2024-03-29,PRD007
RXD000076,HCP000076,2024-01-05,PRD004
RXD000076,HCP000076,2024-01-19,PRD004
RXD000076,HCP000076,2024-02-02,PRD004
RXD000076,HCP000076,2024-02-16,PRD004
RXD000076,HCP000076,2024-03-01,PRD004
RXD000076,HCP000076,2024-03-15,PRD004
UNK476007,HCP000076,2024-03-29,PRD004
RXD000077,HCP000077,2024-02-02,PRD003
RXD000077,HCP000077,2024-02-16,PRD003
UNK354246,HCP000077,2024-03-01,PRD003
RXD000077,HCP000077,2024-03-15,PRD003
UNK340879,HCP000077,2024-03-29,PRD003
RXD000079,HCP000079,2024-01-05,PRD002
RXD000079,HCP000079,2024-01-05,PRD003
RXD000079,HCP000079,2024-01-05,PRD004
RXD000079,HCP000079,2024-01-05,PRD005
RXD000079,HCP000079,2024-01-05,PRD007
RXD000079,HCP000079,2024-01-19,PRD002
RXD000079,HCP000079,2024-01-19,PRD003
