entity_id,hco_id,is_primary,valid_from,valid_to
HCP001849,SITE00149,True,2024-01-01,9999-12-31
HCP001850,SITE00150,True,2024-01-01,9999-12-31
HCP001850,SITE00021,False,2024-01-01,9999-12-31
HCP001851,SITE00151,True,2024-01-01,9999-12-31
HCP001852,SITE00152,True,2024-01-01,9999-12-31
HCP001853,SITE00153,True,2024-01-01,9999-12-31
HCP001854,SITE00154,True,2024-01-01,9999-12-31
HCP001855,SITE00155,True,2024-01-01,9999-12-31
HCP001856,SITE00156,True,2024-01-01,9999-12-31
HCP001857,SITE00157,True,2024-01-01,9999-12-31
HCP001858,SITE00158,True,2024-01-01,9999-12-31
HCP001859,SITE00159,True,2024-01-01,9999-12-31
HCP001860,SITE00160,True,2024-01-01,9999-12-31
HCP001861,SITE00161,True,2024-01-01,9999-12-31
HCP001862,SITE00162,True,2024-01-01,9999-12-31
HCP001863,SITE00163,True,2024-01-01,9999-12-31
HCP001864,SITE00164,True,2024-01-01,9999-12-31
HCP001865,SITE00165,True,2024-01-01,9999-12-31
HCP001866,SITE00166,True,2024-01-01,9999-12-31
HCP001867,SITE00167,True,2024-01-01,9999-12-31
HCP001868,SITE00168,True,2024-01-01,9999-12-31
HCP001869,SITE00169,True,2024-01-01,9999-12-31
HCP001870,SITE00170,True,2024-01-01,9999-12-31
HCP001871,SITE00171,True,2024-01-01,9999-12-31
HCP001872,SITE00172,True,2024-01-01,9999-12-31
HCP001873,SITE00173,True,2024-01-01,9999-12-31
HCP001874,SITE00174,True,2024-01-01,9999-12-31
HCP001875,SITE00175,True,2024-01-01,9999-12-31
HCP001876,SITE00176,True,2024-01-01,9999-12-31
HCP001877,SITE00177,True,2024-01-01,9999-12-31
HCP001878,SITE00178,True,2024-01-01,9999-12-31
HCP001879,SITE00179,True,2024-01-01,9999-12-31
HCP001880,SITE00180,True,2024-01-01,9999-12-31
HCP001881,SITE00181,True,2024-01-01,9999-12-31
HCP001882,SITE00182,True,2024-01-01,9999-12-31
HCP001883,SITE00183,True,2024-01-01,9999-12-31
HCP001884,SITE00184,True,2024-01-01,9999-12-31
HCP001885,SITE00185,True,2024-01-01,9999-12-31
HCP001886,SITE00186,True,2024-01-01,9999-12-31
HCP001887,SITE00187,True,2024-01-01,9999-12-31
HCP001888,SITE00188,True,2024-01-01,9999-12-31
HCP001889,SITE00189,True,2024-01-01,9999-12-31
HCP001890,SITE00190,True,2024-01-01,9999-12-31
HCP001891,SITE00191,True,2024-01-01,9999-12-31
HCP001891,SITE00071,False,2024-01-01,9999-12-31
HCP001892,SITE00192,True,2024-01-01,9999-12-31
HCP001893,SITE00193,True,2024-01-01,9999-12-31
HCP001894,SITE00194,True,2024-01-01,9999-12-31
HCP001895,SITE00195,True,2024-01-01,9999-12-31
HCP001896,SITE00196,True,2024-01-01,9999-12-31
HCP001896,SITE00028,False,2024-01-01,9999-12-31
HCP001897,SITE00197,True,2024-01-01,9999-12-31
HCP001898,SITE00198,True,2024-01-01,9999-12-31
HCP001899,SITE00199,True,2024-01-01,9999-12-31
HCP001900,SITE00200,True,2024-01-01,9999-12-31
HCP001901,SITE00201,True,2024-01-01,9999-12-31
HCP001901,SITE00220,False,2024-01-01,9999-12-31
HCP001902,SITE00202,True,2024-01-01,9999-12-31
HCP001903,SITE00203,True,2024-01-01,9999-12-31
HCP001904,SITE00204,True,2024-01-01,9999-12-31
HCP001905,SITE00205,True,2024-01-01,9999-12-31
HCP001906,SITE00206,True,2024-01-01,9999-12-31
HCP001907,SITE00207,True,2024-01-01,9999-12-31
HCP001908,SITE00208,True,2024-01-01,9999-12-31
HCP001909,SITE00209,True,2024-01-01,9999-12-31
HCP001910,SITE00210,True,2024-01-01,9999-12-31
HCP001911,SITE00211,True,2024-01-01,9999-12-31
HCP001912,SITE00212,True,2024-01-01,9999-12-31
HCP001913,SITE00213,True,2024-01-01,9999-12-31
HCP001914,SITE00214,True,2024-01-01,9999-12-31
HCP001915,SITE00215,True,2024-01-01,9999-12-31
HCP001916,SITE00216,True,2024-01-01,9999-12-31
HCP001917,SITE00217,True,2024-01-01,9999-12-31
HCP001918,SITE00218,True,2024-01-01,9999-12-31
HCP001919,SITE00219,True,2024-01-01,9999-12-31
HCP001920,SITE00220,True,2024-01-01,9999-12-31
HCP001920,SITE00143,False,2024-01-01,9999-12-31
HCP001921,SITE00221,True,2024-01-01,9999-12-31
HCP001922,SITE00222,True,2024-01-01,9999-12-31
HCP001923,SITE00223,True,2024-01-01,9999-12-31
HCP001924,SITE00224,True,2024-01-01,9999-12-31
HCP001924,SITE00128,False,2024-01-01,9999-12-31
HCP001925,SITE00225,True,2024-01-01,9999-12-31
HCP001926,SITE00226,True,2024-01-01,9999-12-31
HCP001927,SITE00227,True,2024-01-01,9999-12-31
HCP001928,SITE00228,True,2024-01-01,9999-12-31
HCP001929,SITE00229,True,2024-01-01,9999-12-31
HCP001930,SITE00230,True,2024-01-01,9999-12-31
HCP001931,SITE00231,True,2024-01-01,9999-12-31
HCP001931,SITE00193,False,2024-01-01,9999-12-31
HCP001932,SITE00232,True,2024-01-01,9999-12-31
HCP001933,SITE00233,True,2024-01-01,9999-12-31
HCP001934,SITE00234,True,2024-01-01,9999-12-31
HCP001935,SITE00235,True,2024-01-01,9999-12-31
HCP001936,SITE00236,True,2024-01-01,9999-12-31
HCP001937,SITE00237,True,2024-01-01,9999-12-31
HCP001938,SITE00238,True,2024-01-01,9999-12-31
HCP001939,SITE00239,True,2024-01-01,9999-12-31
HCP001940,SITE00240,True,2024-01-01,9999-12-31
HCP001941,SITE00241,True,2024-01-01,9999-12-31
HCP001942,SITE00242,True,2024-01-01,9999-12-31
HCP001943,SITE00243,True,2024-01-01,9999-12-31
HCP001944,SITE00244,True,2024-01-01,9999-12-31
HCP001945,SITE00245,True,2024-01-01,9999-12-31
HCP001946,SITE00246,True,2024-01-01,9999-12-31
HCP001947,SITE00247,True,2024-01-01,9999-12-31
HCP001948,SITE00248,True,2024-01-01,9999-12-31
HCP001949,SITE00249,True,2024-01-01,9999-12-31
HCP001950,SITE00250,True,2024-01-01,9999-12-31
HCP001951,SITE00251,True,2024-01-01,9999-12-31
HCP001952,SITE00252,True,2024-01-01,9999-12-31
HCP001953,SITE00253,True,2024-01-01,9999-12-31
HCP001954,SITE00254,True,2024-01-01,9999-12-31
HCP001955,SITE00255,True,2024-01-01,9999-12-31
HCP001956,SITE00256,True,2024-01-01,9999-12-31
HCP001957,SITE00257,True,2024-01-01,9999-12-31
HCP001958,SITE00258,True,2024-01-01,9999-12-31
HCP001959,SITE00259,True,2024-01-01,9999-12-31
HCP001960,SITE00260,True,2024-01-01,9999-12-31
HCP001961,SITE00261,True,2024-01-01,9999-12-31
HCP001962,SITE00262,True,2024-01-01,9999-12-31
HCP001963,SITE00263,True,2024-01-01,9999-12-31
HCP001964,SITE00264,True,2024-01-01,9999-12-31
HCP001965,SITE00265,True,2024-01-01,9999-12-31
HCP001966,SITE00266,True,2024-01-01,9999-12-31
HCP001967,SITE00267,True,2024-01-01,9999-12-31
HCP001968,SITE00268,True,2024-01-01,9999-12-31
HCP001969,SITE00269,True,2024-01-01,9999-12-31
HCP001970,SITE00270,True,2024-01-01,9999-12-31
HCP001971,SITE00271,True,2024-01-01,9999-12-31
HCP001972,SITE00272,True,2024-01-01,9999-12-31
HCP001973,SITE00273,True,2024-01-01,9999-12-31
HCP001974,SITE00274,True,2024-01-01,9999-12-31
HCP001975,SITE00275,True,2024-01-01,9999-12-31
HCP001976,SITE00276,True,2024-01-01,9999-12-31
HCP001977,SITE00277,True,2024-01-01,9999-12-31
HCP001978,SITE00278,True,2024-01-01,9999-12-31
HCP001979,SITE00279,True,2024-01-01,9999-12-31
HCP001980,SITE00280,True,2024-01-01,9999-12-31
HCP001981,SITE00281,True,2024-01-01,9999-12-31
HCP001982,SITE00282,True,2024-01-01,9999-12-31
HCP001983,SITE00283,True,2024-01-01,9999-12-31
HCP001984,SITE00284,True,2024-01-01,9999-12-31
HCP001985,SITE00285,True,2024-01-01,9999-12-31
HCP001986,SITE00286,True,2024-01-01,9999-12-31
HCP001987,SITE00287,True,2024-01-01,9999-12-31
HCP001988,SITE00288,True,2024-01-01,9999-12-31
HCP001988,SITE00311,False,2024-01-01,9999-12-31
HCP001989,SITE00289,True,2024-01-01,9999-12-31
HCP001990,SITE00290,True,2024-01-01,9999-12-31
HCP001991,SITE00291,True,2024-01-01,9999-12-31
HCP001992,SITE00292,True,2024-01-01,9999-12-31
HCP001993,SITE00293,True,2024-01-01,9999-12-31
HCP001994,SITE00294,True,2024-01-01,9999-12-31
HCP001995,SITE00295,True,2024-01-01,9999-12-31
HCP001996,SITE00296,True,2024-01-01,9999-12-31
HCP001997,SITE00297,True,2024-01-01,9999-12-31
HCP001998,SITE00298,True,2024-01-01,9999-12-31
HCP001999,SITE00299,True,2024-01-01,9999-12-31
HCP001999,SITE00265,False,2024-01-01,9999-12-31
