call_id,call_date,rep_id,account_hcp_id,product_id,detail_position,duration_minutes
CALLHCP0009610,2024-02-19,REP0005,HCP000961,PRD001,1,19
CALLHCP0018310,2024-01-29,REP0030,HCP001831,PRD001,1,11
CALLHCP0018311,2024-02-04,REP0019,HCP001831,PRD001,1,25
CALLHCP0018312,2024-01-14,REP0002,HCP001831,PRD001,1,33
CALLHCP0018313,2024-01-30,REP0026,HCP001831,PRD001,1,16
CALLHCP0018314,2024-01-21,REP0001,HCP001831,PRD001,1,35
CALLHCP0018315,2024-02-22,REP0030,HCP001831,PRD001,1,13
CALLHCP0018316,2024-01-10,REP0003,HCP001831,PRD001,1,35
CALLHCP0004710,2024-03-19,REP0029,HCP000471,PRD001,1,8
CALLHCP0004711,2024-03-24,REP0014,HCP000471,PRD001,1,35
CALLHCP0004712,2024-03-11,REP0037,HCP000471,PRD001,1,29
CALLHCP0004713,2024-01-05,REP0033,HCP000471,PRD001,1,11
CALLHCP0004714,2024-03-13,REP0039,HCP000471,PRD001,1,28
CALLHCP0004715,2024-01-10,REP0034,HCP000471,PRD001,1,7
CALLHCP0014750,2024-03-18,REP0011,HCP001475,PRD001,1,33
CALLHCP0014751,2024-01-23,REP0021,HCP001475,PRD001,1,23
CALLHCP0014752,2024-01-05,REP0018,HCP001475,PRD001,1,34
CALLHCP0014350,2024-02-23,REP0023,HCP001435,PRD001,1,10
CALLHCP0014351,2024-03-03,REP0024,HCP001435,PRD001,1,26
CALLHCP0014352,2024-03-10,REP0013,HCP001435,PRD001,1,37
CALLHCP0014353,2024-03-05,REP0023,HCP001435,PRD001,1,15
CALLHCP0014354,2024-02-27,REP0005,HCP001435,PRD001,1,15
CALLHCP0014355,2024-02-05,REP0031,HCP001435,PRD001,1,35
CALLHCP0014356,2024-02-28,REP0030,HCP001435,PRD001,1,5
CALLHCP0009050,2024-03-12,REP0026,HCP000905,PRD001,1,37
CALLHCP0009051,2024-01-01,REP0024,HCP000905,PRD001,1,17
CALLHCP0009052,2024-03-24,REP0017,HCP000905,PRD001,1,35
CALLHCP0009053,2024-01-14,REP0030,HCP000905,PRD001,1,27
CALLHCP0009054,2024-01-01,REP0028,HCP000905,PRD001,1,36
CALLHCP0009055,2024-01-29,REP0010,HCP000905,PRD001,1,20
CALLHCP0002000,2024-01-05,REP0028,HCP000200,PRD001,1,16
CALLHCP0002001,2024-02-06,REP0012,HCP000200,PRD001,1,34
CALLHCP0002002,2024-03-18,REP0016,HCP000200,PRD001,1,32
CALLHCP0004130,2024-03-01,REP0020,HCP000413,PRD001,1,24
CALLHCP0004131,2024-03-01,REP0009,HCP000413,PRD001,1,23
CALLHCP0004132,2024-03-04,REP0032,HCP000413,PRD001,1,29
CALLHCP0004133,2024-01-30,REP0020,HCP000413,PRD001,1,35
CALLHCP0004134,2024-02-18,REP0000,HCP000413,PRD001,1,14
CALLHCP0008470,2024-02-07,REP0029,HCP000847,PRD001,1,25
CALLHCP0008471,2024-01-29,REP0004,HCP000847,PRD001,1,22
CALLHCP0008472,2024-02-03,REP0032,HCP000847,PRD001,1,13
CALLHCP0008473,2024-01-19,REP0038,HCP000847,PRD001,1,12
CALLHCP0008474,2024-03-06,REP0027,HCP000847,PRD001,1,22
CALLHCP0008475,2024-01-21,REP0017,HCP000847,PRD001,1,21
CALLHCP0008476,2024-01-16,REP0018,HCP000847,PRD001,1,25
CALLHCP0012630,2024-01-18,REP0021,HCP001263,PRD001,1,38
CALLHCP0012631,2024-03-16,REP0015,HCP001263,PRD001,1,10
CALLHCP0012632,2024-01-17,REP0032,HCP001263,PRD001,1,33
CALLHCP0012633,2024-02-08,REP0011,HCP001263,PRD001,1,9
CALLHCP0012634,2024-02-22,REP0030,HCP001263,PRD001,1,39
CALLHCP0002120,2024-03-23,REP0028,HCP000212,PRD001,1,14
CALLHCP0002121,2024-03-21,REP0020,HCP000212,PRD001,1,25
CALLHCP0002122,2024-01-19,REP0002,HCP000212,PRD001,1,14
CALLHCP0002123,2024-01-08,REP0023,HCP000212,PRD001,1,35
CALLHCP0002124,2024-03-13,REP0036,HCP000212,PRD001,1,37
CALLHCP0002125,2024-01-30,REP0012,HCP000212,PRD001,1,13
CALLHCP0000440,2024-03-06,REP0005,HCP000044,PRD001,1,24
CALLHCP0000441,2024-01-29,REP0016,HCP000044,PRD001,1,5
CALLHCP0000442,2024-01-27,REP0004,HCP000044,PRD001,1,29
CALLHCP0000443,2024-03-09,REP0021,HCP000044,PRD001,1,26
CALLHCP0000444,2024-01-30,REP0037,HCP000044,PRD001,1,30
CALLHCP0000445,2024-01-07,REP0001,HCP000044,PRD001,1,36
CALLHCP0007130,2024-03-21,REP0005,HCP000713,PRD001,1,13
CALLHCP0007131,2024-01-16,REP0032,HCP000713,PRD001,1,22
CALLHCP0007132,2024-02-07,REP0036,HCP000713,PRD001,1,8
CALLHCP0008720,2024-01-12,REP0020,HCP000872,PRD001,1,9
CALLHCP0008721,2024-03-05,REP0037,HCP000872,PRD001,1,34
CALLHCP0008722,2024-02-18,REP0035,HCP000872,PRD001,1,37
CALLHCP0008723,2024-02-15,REP0000,HCP000872,PRD001,1,27
CALLHCP0008724,2024-01-31,REP0012,HCP000872,PRD001,1,36
CALLHCP0008725,2024-02-17,REP0023,HCP000872,PRD001,1,11
CALLHCP0008726,2024-03-17,REP0035,HCP000872,PRD001,1,6
CALLHCP0010700,2024-03-14,REP0025,HCP001070,PRD001,1,21
CALLHCP0010701,2024-01-09,REP0018,HCP001070,PRD001,1,9
CALLHCP0010702,2024-02-27,REP0033,HCP001070,PRD001,1,34
CALLHCP0010703,2024-01-13,REP0005,HCP001070,PRD001,1,27
CALLHCP0010704,2024-02-07,REP0006,HCP001070,PRD001,1,22
CALLHCP0000020,2024-03-07,REP0025,HCP000002,PRD001,1,33
CALLHCP0000021,2024-01-18,REP0039,HCP000002,PRD001,1,6
CALLHCP0000022,2024-01-10,REP0003,HCP000002,PRD001,1,12
CALLHCP0000023,2024-03-24,REP0001,HCP000002,PRD001,1,31
CALLHCP0000024,2024-01-12,REP0001,HCP000002,PRD001,1,24
CALLHCP0009860,2024-03-23,REP0035,HCP000986,PRD001,1,32
CALLHCP0009861,2024-01-03,REP0007,HCP000986,PRD001,1,36
CALLHCP0009862,2024-02-20,REP0039,HCP000986,PRD001,1,17
CALLHCP0016450,2024-02-14,REP0027,HCP001645,PRD001,1,25
CALLHCP0014480,2024-02-14,REP0020,HCP001448,PRD001,1,30
CALLHCP0014481,2024-02-04,REP0033,HCP001448,PRD001,1,17
CALLHCP0014482,2024-03-12,REP0022,HCP001448,PRD001,1,23
CALLHCP0014483,2024-02-08,REP0015,HCP001448,PRD001,1,15
CALLHCP0017720,2024-03-24,REP0013,HCP001772,PRD001,1,6
CALLHCP0017721,2024-03-18,REP0031,HCP001772,PRD001,1,27
CALLHCP0017722,2024-03-12,REP0024,HCP001772,PRD001,1,32
CALLHCP0017723,2024-03-04,REP0035,HCP001772,PRD001,1,20
CALLHCP0017724,2024-03-24,REP0021,HCP001772,PRD001,1,27
CALLHCP0016120,2024-02-20,REP0005,HCP001612,PRD001,1,31
CALLHCP0016121,2024-03-18,REP0026,HCP001612,PRD001,1,35
CALLHCP0016122,2024-02-03,REP0034,HCP001612,PRD001,1,32
CALLHCP0016123,2024-02-10,REP0017,HCP001612,PRD001,1,21
CALLHCP0016124,2024-02-07,REP0029,HCP001612,PRD001,1,7
CALLHCP0016125,2024-03-02,REP0005,HCP001612,PRD001,1,21
CALLHCP0016126,2024-02-23,REP0033,HCP001612,PRD001,1,11
CALLHCP0006020,2024-03-06,REP0013,HCP000602,PRD001,1,10
CALLHCP0006021,2024-01-19,REP0005,HCP000602,PRD001,1,28
CALLHCP0006022,2024-02-24,REP0002,HCP000602,PRD001,1,9
CALLHCP0006023,2024-03-13,REP0036,HCP000602,PRD001,1,34
CALLHCP0006024,2024-03-16,REP0026,HCP000602,PRD001,1,13
CALLHCP0015890,2024-01-15,REP0021,HCP001589,PRD001,1,16
CALLHCP0015891,2024-02-07,REP0028,HCP001589,PRD001,1,8
CALLHCP0015892,2024-01-25,REP0004,HCP001589,PRD001,1,15
CALLHCP0015893,2024-03-18,REP0021,HCP001589,PRD001,1,37
CALLHCP0015894,2024-01-17,REP0002,HCP001589,PRD001,1,37
CALLHCP0015895,2024-03-06,REP0023,HCP001589,PRD001,1,22
CALLHCP0012820,2024-01-16,REP0030,HCP001282,PRD001,1,25
CALLHCP0012821,2024-03-10,REP0025,HCP001282,PRD001,1,39
CALLHCP0012822,2024-03-18,REP0029,HCP001282,PRD001,1,31
CALLHCP0012823,2024-03-01,REP0001,HCP001282,PRD001,1,36
CALLHCP0012824,2024-02-26,REP0019,HCP001282,PRD001,1,19
CALLHCP0015650,2024-01-10,REP0022,HCP001565,PRD001,1,5
CALLHCP0015651,2024-03-01,REP0036,HCP001565,PRD001,1,21
CALLHCP0015652,2024-01-23,REP0038,HCP001565,PRD001,1,24
CALLHCP0015653,2024-01-13,REP0033,HCP001565,PRD001,1,12
CALLHCP0015654,2024-01-11,REP0030,HCP001565,PRD001,1,8
CALLHCP0015655,2024-01-18,REP0006,HCP001565,PRD001,1,6
CALLHCP0015656,2024-02-17,REP0034,HCP001565,PRD001,1,5
CALLHCP0014770,2024-02-15,REP0004,HCP001477,PRD001,1,26
CALLHCP0014771,2024-02-12,REP0033,HCP001477,PRD001,1,26
CALLHCP0014772,2024-01-03,REP0007,HCP001477,PRD001,1,6
CALLHCP0014773,2024-01-04,REP0005,HCP001477,PRD001,1,19
CALLHCP0014774,2024-02-06,REP0001,HCP001477,PRD001,1,10
CALLHCP0014775,2024-01-15,REP0026,HCP001477,PRD001,1,20
CALLHCP0014776,2024-03-08,REP0017,HCP001477,PRD001,1,36
CALLHCP0004370,2024-02-28,REP0003,HCP000437,PRD001,1,10
CALLHCP0004371,2024-01-16,REP0029,HCP000437,PRD001,1,10
CALLHCP0004372,2024-01-13,REP0009,HCP000437,PRD001,1,23
CALLHCP0004790,2024-02-23,REP0014,HCP000479,PRD001,1,37
CALLHCP0004791,2024-01-11,REP0010,HCP000479,PRD001,1,39
CALLHCP0004792,2024-01-11,REP0024,HCP000479,PRD001,1,33
CALLHCP0004793,2024-01-19,REP0000,HCP000479,PRD001,1,24
CALLHCP0004794,2024-01-22,REP0000,HCP000479,PRD001,1,21
CALLHCP0004795,2024-02-02,REP0009,HCP000479,PRD001,1,32
CALLHCP0004796,2024-01-17,REP0019,HCP000479,PRD001,1,33
CALLHCP0007180,2024-01-14,REP0036,HCP000718,PRD001,1,10
CALLHCP0007181,2024-01-27,REP0003,HCP000718,PRD001,1,37
CALLHCP0007182,2024-03-15,REP0000,HCP000718,PRD001,1,21
CALLHCP0007183,2024-03-01,REP0024,HCP000718,PRD001,1,31
CALLHCP0007184,2024-02-29,REP0015,HCP000718,PRD001,1,10
CALLHCP0007185,2024-02-09,REP0022,HCP000718,PRD001,1,18
CALLHCP0017150,2024-02-22,REP0024,HCP001715,PRD001,1,5
CALLHCP0017151,2024-01-29,REP0034,HCP001715,PRD001,1,9
CALLHCP0017152,2024-01-07,REP0028,HCP001715,PRD001,1,28
CALLHCP0017153,2024-02-20,REP0033,HCP001715,PRD001,1,27
CALLHCP0017154,2024-03-20,REP0007,HCP001715,PRD001,1,24
CALLHCP0017155,2024-03-07,REP0000,HCP001715,PRD001,1,13
CALLHCP0017156,2024-03-13,REP0030,HCP001715,PRD001,1,18
CALLHCP0016340,2024-03-02,REP0004,HCP001634,PRD001,1,32
CALLHCP0016341,2024-03-12,REP0023,HCP001634,PRD001,1,39
CALLHCP0016342,2024-01-31,REP0018,HCP001634,PRD001,1,30
CALLHCP0016343,2024-02-11,REP0035,HCP001634,PRD001,1,24
CALLHCP0016344,2024-01-11,REP0025,HCP001634,PRD001,1,23
CALLHCP0002510,2024-02-10,REP0011,HCP000251,PRD001,1,13
CALLHCP0002511,2024-03-02,REP0014,HCP000251,PRD001,1,36
CALLHCP0002512,2024-02-04,REP0039,HCP000251,PRD001,1,19
CALLHCP0002513,2024-01-12,REP0032,HCP000251,PRD001,1,29
CALLHCP0002514,2024-01-25,REP0022,HCP000251,PRD001,1,12
CALLHCP0002515,2024-03-15,REP0000,HCP000251,PRD001,1,7
CALLHCP0010410,2024-01-11,REP0034,HCP001041,PRD001,1,27
CALLHCP0010411,2024-03-16,REP0002,HCP001041,PRD001,1,29
CALLHCP0008620,2024-01-26,REP0001,HCP000862,PRD001,1,23
CALLHCP0008621,2024-01-21,REP0004,HCP000862,PRD001,1,23
CALLHCP0008622,2024-02-15,REP0005,HCP000862,PRD001,1,24
CALLHCP0008623,2024-01-08,REP0013,HCP000862,PRD001,1,31
CALLHCP0008624,2024-01-20,REP0027,HCP000862,PRD001,1,37
CALLHCP0008625,2024-01-15,REP0030,HCP000862,PRD001,1,24
CALLHCP0017570,2024-01-17,REP0009,HCP001757,PRD001,1,24
CALLHCP0016980,2024-02-05,REP0024,HCP001698,PRD001,1,8
CALLHCP0016981,2024-03-23,REP0022,HCP001698,PRD001,1,21
CALLHCP0016982,2024-03-12,REP0013,HCP001698,PRD001,1,20
CALLHCP0016983,2024-01-19,REP0022,HCP001698,PRD001,1,15
CALLHCP0016984,2024-02-04,REP0005,HCP001698,PRD001,1,35
CALLHCP0016985,2024-02-18,REP0015,HCP001698,PRD001,1,10
CALLHCP0015640,2024-01-01,REP0000,HCP001564,PRD001,1,25
CALLHCP0013370,2024-01-25,REP0004,HCP001337,PRD001,1,7
CALLHCP0018940,2024-03-20,REP0017,HCP001894,PRD001,1,15
CALLHCP0018941,2024-02-23,REP0031,HCP001894,PRD001,1,34
CALLHCP0018942,2024-02-01,REP0005,HCP001894,PRD001,1,22
CALLHCP0018943,2024-03-01,REP0026,HCP001894,PRD001,1,38
CALLHCP0018944,2024-02-06,REP0027,HCP001894,PRD001,1,18
CALLHCP0018945,2024-01-03,REP0009,HCP001894,PRD001,1,25
CALLHCP0005210,2024-02-05,REP0028,HCP000521,PRD001,1,21
CALLHCP0008460,2024-03-16,REP0014,HCP000846,PRD001,1,20
CALLHCP0008461,2024-03-04,REP0004,HCP000846,PRD001,1,19
CALLHCP0008462,2024-01-10,REP0018,HCP000846,PRD001,1,15
CALLHCP0011360,2024-01-09,REP0014,HCP001136,PRD001,1,5
CALLHCP0011361,2024-03-05,REP0016,HCP001136,PRD001,1,21
CALLHCP0011362,2024-03-14,REP0025,HCP001136,PRD001,1,34
CALLHCP0011363,2024-03-09,REP0014,HCP001136,PRD001,1,29
CALLHCP0011364,2024-02-21,REP0012,HCP001136,PRD001,1,20
CALLHCP0011365,2024-03-08,REP0016,HCP001136,PRD001,1,15
CALLHCP0011366,2024-03-17,REP0038,HCP001136,PRD001,1,5
CALLHCP0008030,2024-02-20,REP0027,HCP000803,PRD001,1,39
CALLHCP0008031,2024-03-19,REP0012,HCP000803,PRD001,1,32
CALLHCP0008032,2024-01-31,REP0027,HCP000803,PRD001,1,28
CALLHCP0016920,2024-03-03,REP0014,HCP001692,PRD001,1,9
CALLHCP0016921,2024-03-02,REP0014,HCP001692,PRD001,1,25
CALLHCP0016860,2024-01-20,REP0014,HCP001686,PRD001,1,15
CALLHCP0016861,2024-02-29,REP0018,HCP001686,PRD001,1,27
CALLHCP0016862,2024-01-05,REP0031,HCP001686,PRD001,1,15
CALLHCP0016863,2024-01-12,REP0011,HCP001686,PRD001,1,7
CALLHCP0016864,2024-02-02,REP0023,HCP001686,PRD001,1,29
CALLHCP0016865,2024-02-17,REP0027,HCP001686,PRD001,1,9
CALLHCP0016866,2024-02-08,REP0012,HCP001686,PRD001,1,28
CALLHCP0005000,2024-03-04,REP0002,HCP000500,PRD001,1,26
CALLHCP0005001,2024-01-21,REP0026,HCP000500,PRD001,1,20
CALLHCP0005002,2024-01-19,REP0037,HCP000500,PRD001,1,19
CALLHCP0005003,2024-01-31,REP0022,HCP000500,PRD001,1,24
CALLHCP0001160,2024-02-08,REP0022,HCP000116,PRD001,1,25
CALLHCP0009700,2024-01-14,REP0000,HCP000970,PRD001,1,7
CALLHCP0009701,2024-02-21,REP0030,HCP000970,PRD001,1,18
CALLHCP0009702,2024-02-14,REP0028,HCP000970,PRD001,1,39
CALLHCP0009703,2024-02-15,REP0007,HCP000970,PRD001,1,39
CALLHCP0013290,2024-01-23,REP0009,HCP001329,PRD001,1,12
CALLHCP0013291,2024-02-01,REP0005,HCP001329,PRD001,1,7
CALLHCP0013292,2024-01-03,REP0011,HCP001329,PRD001,1,19
CALLHCP0013293,2024-01-09,REP0000,HCP001329,PRD001,1,25
CALLHCP0018620,2024-01-04,REP0033,HCP001862,PRD001,1,19
CALLHCP0018621,2024-03-09,REP0019,HCP001862,PRD001,1,9
CALLHCP0018622,2024-03-02,REP0038,HCP001862,PRD001,1,5
CALLHCP0018623,2024-03-10,REP0038,HCP001862,PRD001,1,24
CALLHCP0018624,2024-01-19,REP0017,HCP001862,PRD001,1,36
CALLHCP0018625,2024-01-29,REP0034,HCP001862,PRD001,1,16
CALLHCP0009030,2024-02-02,REP0011,HCP000903,PRD001,1,30
CALLHCP0009031,2024-01-09,REP0024,HCP000903,PRD001,1,7
CALLHCP0009032,2024-03-16,REP0005,HCP000903,PRD001,1,33
CALLHCP0009033,2024-01-10,REP0003,HCP000903,PRD001,1,33
CALLHCP0009034,2024-03-18,REP0015,HCP000903,PRD001,1,14
CALLHCP0009035,2024-01-07,REP0022,HCP000903,PRD001,1,32
CALLHCP0009036,2024-01-25,REP0032,HCP000903,PRD001,1,38
CALLHCP0006180,2024-01-01,REP0030,HCP000618,PRD001,1,16
CALLHCP0006181,2024-03-16,REP0034,HCP000618,PRD001,1,30
CALLHCP0006182,2024-02-06,REP0037,HCP000618,PRD001,1,15
CALLHCP0006183,2024-01-13,REP0027,HCP000618,PRD001,1,12
CALLHCP0006184,2024-03-18,REP0003,HCP000618,PRD001,1,38
CALLHCP0006185,2024-03-24,REP0020,HCP000618,PRD001,1,16
CALLHCP0006186,2024-02-19,REP0038,HCP000618,PRD001,1,8
CALLHCP0016170,2024-01-11,REP0023,HCP001617,PRD001,1,28
CALLHCP0001780,2024-01-25,REP0001,HCP000178,PRD001,1,36
CALLHCP0001781,2024-03-12,REP0013,HCP000178,PRD001,1,5
CALLHCP0001782,2024-03-14,REP0017,HCP000178,PRD001,1,28
CALLHCP0001783,2024-02-17,REP0027,HCP000178,PRD001,1,6
CALLHCP0006980,2024-01-07,REP0004,HCP000698,PRD001,1,21
CALLHCP0006981,2024-03-20,REP0028,HCP000698,PRD001,1,6
CALLHCP0006982,2024-03-24,REP0017,HCP000698,PRD001,1,31
CALLHCP0006983,2024-02-21,REP0038,HCP000698,PRD001,1,31
CALLHCP0006984,2024-02-24,REP0028,HCP000698,PRD001,1,32
CALLHCP0004690,2024-01-10,REP0028,HCP000469,PRD001,1,20
CALLHCP0004691,2024-01-14,REP0002,HCP000469,PRD001,1,22
CALLHCP0004692,2024-03-15,REP0038,HCP000469,PRD001,1,33
CALLHCP0004693,2024-01-23,REP0025,HCP000469,PRD001,1,38
CALLHCP0004694,2024-01-08,REP0029,HCP000469,PRD001,1,33
CALLHCP0007870,2024-01-12,REP0038,HCP000787,PRD001,1,36
CALLHCP0007330,2024-02-10,REP0003,HCP000733,PRD001,1,10
CALLHCP0007331,2024-02-02,REP0007,HCP000733,PRD001,1,12
CALLHCP0007332,2024-01-04,REP0004,HCP000733,PRD001,1,19
CALLHCP0007333,2024-01-18,REP0003,HCP000733,PRD001,1,35
CALLHCP0007334,2024-01-13,REP0033,HCP000733,PRD001,1,24
CALLHCP0007335,2024-01-30,REP0012,HCP000733,PRD001,1,18
CALLHCP0007336,2024-01-25,REP0029,HCP000733,PRD001,1,32
CALLHCP0007690,2024-01-12,REP0017,HCP000769,PRD001,1,37
CALLHCP0007691,2024-02-02,REP0034,HCP000769,PRD001,1,6
CALLHCP0001080,2024-03-14,REP0021,HCP000108,PRD001,1,25
CALLHCP0017460,2024-03-06,REP0025,HCP001746,PRD001,1,39
CALLHCP0017461,2024-01-15,REP0004,HCP001746,PRD001,1,22
CALLHCP0017462,2024-02-13,REP0020,HCP001746,PRD001,1,8
CALLHCP0017463,2024-02-01,REP0015,HCP001746,PRD001,1,31
CALLHCP0017464,2024-02-22,REP0010,HCP001746,PRD001,1,31
CALLHCP0017465,2024-02-09,REP0018,HCP001746,PRD001,1,12
CALLHCP0017466,2024-03-11,REP0038,HCP001746,PRD001,1,24
CALLHCP0006230,2024-01-06,REP0014,HCP000623,PRD001,1,34
CALLHCP0006231,2024-03-22,REP0029,HCP000623,PRD001,1,15
CALLHCP0006232,2024-02-06,REP0009,HCP000623,PRD001,1,30
CALLHCP0006233,2024-02-27,REP0003,HCP000623,PRD001,1,9
CALLHCP0006234,2024-01-19,REP0014,HCP000623,PRD001,1,37
CALLHCP0010630,2024-01-26,REP0010,HCP001063,PRD001,1,37
CALLHCP0010631,2024-03-17,REP0006,HCP001063,PRD001,1,33
CALLHCP0010632,2024-01-30,REP0023,HCP001063,PRD001,1,32
CALLHCP0010633,2024-03-19,REP0015,HCP001063,PRD001,1,37
CALLHCP0003450,2024-01-17,REP0038,HCP000345,PRD001,1,7
CALLHCP0016030,2024-01-27,REP0015,HCP001603,PRD001,1,25
CALLHCP0016031,2024-02-13,REP0015,HCP001603,PRD001,1,17
CALLHCP0016032,2024-02-19,REP0015,HCP001603,PRD001,1,33
CALLHCP0016033,2024-01-27,REP0034,HCP001603,PRD001,1,29
CALLHCP0016034,2024-02-07,REP0029,HCP001603,PRD001,1,5
CALLHCP0016035,2024-02-03,REP0012,HCP001603,PRD001,1,27
CALLHCP0016036,2024-02-21,REP0004,HCP001603,PRD001,1,13
CALLHCP0014230,2024-01-02,REP0011,HCP001423,PRD001,1,23
CALLHCP0014231,2024-01-02,REP0002,HCP001423,PRD001,1,32
CALLHCP0014232,2024-01-27,REP0004,HCP001423,PRD001,1,16
CALLHCP0014233,2024-02-01,REP0005,HCP001423,PRD001,1,8
CALLHCP0014234,2024-03-22,REP0005,HCP001423,PRD001,1,30
CALLHCP0014235,2024-01-20,REP0012,HCP001423,PRD001,1,29
CALLHCP0002730,2024-01-01,REP0037,HCP000273,PRD001,1,32
CALLHCP0002731,2024-01-17,REP0017,HCP000273,PRD001,1,36
CALLHCP0019980,2024-01-12,REP0016,HCP001998,PRD001,1,25
CALLHCP0019981,2024-02-24,REP0016,HCP001998,PRD001,1,33
CALLHCP0019982,2024-01-14,REP0033,HCP001998,PRD001,1,34
CALLHCP0019983,2024-03-17,REP0025,HCP001998,PRD001,1,37
CALLHCP0008040,2024-01-31,REP0038,HCP000804,PRD001,1,38
CALLHCP0008041,2024-02-21,REP0024,HCP000804,PRD001,1,11
CALLHCP0008042,2024-02-22,REP0032,HCP000804,PRD001,1,7
CALLHCP0008043,2024-03-21,REP0011,HCP000804,PRD001,1,39
CALLHCP0008044,2024-02-13,REP0018,HCP000804,PRD001,1,9
CALLHCP0008045,2024-01-20,REP0016,HCP000804,PRD001,1,7
CALLHCP0008046,2024-02-17,REP0030,HCP000804,PRD001,1,30
CALLHCP0013980,2024-02-06,REP0002,HCP001398,PRD001,1,24
CALLHCP0013981,2024-01-12,REP0038,HCP001398,PRD001,1,24
CALLHCP0013982,2024-03-22,REP0002,HCP001398,PRD001,1,30
CALLHCP0013983,2024-03-19,REP0036,HCP001398,PRD001,1,23
CALLHCP0013984,2024-01-10,REP0002,HCP001398,PRD001,1,21
CALLHCP0013985,2024-03-08,REP0023,HCP001398,PRD001,1,11
CALLHCP0013986,2024-02-09,REP0004,HCP001398,PRD001,1,13
CALLHCP0019960,2024-02-21,REP0030,HCP001996,PRD001,1,16
CALLHCP0019961,2024-02-11,REP0017,HCP001996,PRD001,1,21
CALLHCP0019962,2024-02-02,REP0028,HCP001996,PRD001,1,24
CALLHCP0019963,2024-03-21,REP0028,HCP001996,PRD001,1,28
CALLHCP0019964,2024-02-05,REP0022,HCP001996,PRD001,1,15
CALLHCP0004390,2024-03-02,REP0010,HCP000439,PRD001,1,11
CALLHCP0015250,2024-02-23,REP0016,HCP001525,PRD001,1,17
CALLHCP0015251,2024-01-10,REP0004,HCP001525,PRD001,1,39
CALLHCP0015252,2024-03-16,REP0003,HCP001525,PRD001,1,8
CALLHCP0015253,2024-02-18,REP0034,HCP001525,PRD001,1,36
CALLHCP0015254,2024-03-06,REP0039,HCP001525,PRD001,1,8
CALLHCP0015255,2024-03-02,REP0021,HCP001525,PRD001,1,12
CALLHCP0015256,2024-02-24,REP0031,HCP001525,PRD001,1,17
CALLHCP0019140,2024-01-24,REP0001,HCP001914,PRD001,1,15
CALLHCP0012340,2024-01-06,REP0032,HCP001234,PRD001,1,7
CALLHCP0019770,2024-02-06,REP0027,HCP001977,PRD001,1,24
CALLHCP0019771,2024-02-19,REP0039,HCP001977,PRD001,1,9
CALLHCP0019772,2024-03-05,REP0033,HCP001977,PRD001,1,13
CALLHCP0005900,2024-01-16,REP0015,HCP000590,PRD001,1,23
CALLHCP0006320,2024-01-11,REP0036,HCP000632,PRD001,1,28
CALLHCP0006321,2024-02-20,REP0015,HCP000632,PRD001,1,23
CALLHCP0004200,2024-01-01,REP0001,HCP000420,PRD001,1,22
CALLHCP0004201,2024-03-19,REP0031,HCP000420,PRD001,1,29
CALLHCP0004202,2024-03-18,REP0031,HCP000420,PRD001,1,31
CALLHCP0004203,2024-03-06,REP0025,HCP000420,PRD001,1,24
CALLHCP0004204,2024-02-05,REP0018,HCP000420,PRD001,1,28
CALLHCP0004205,2024-01-31,REP0026,HCP000420,PRD001,1,20
CALLHCP0004206,2024-03-01,REP0015,HCP000420,PRD001,1,9
CALLHCP0010070,2024-01-30,REP0020,HCP001007,PRD001,1,34
CALLHCP0010071,2024-02-29,REP0004,HCP001007,PRD001,1,22
CALLHCP0010072,2024-02-11,REP0012,HCP001007,PRD001,1,7
CALLHCP0010073,2024-03-12,REP0022,HCP001007,PRD001,1,21
CALLHCP0010074,2024-02-09,REP0035,HCP001007,PRD001,1,38
CALLHCP0010075,2024-02-09,REP0003,HCP001007,PRD001,1,19
CALLHCP0010076,2024-03-13,REP0018,HCP001007,PRD001,1,27
CALLHCP0005320,2024-01-23,REP0031,HCP000532,PRD001,1,27
CALLHCP0005321,2024-02-10,REP0002,HCP000532,PRD001,1,6
CALLHCP0005322,2024-02-07,REP0010,HCP000532,PRD001,1,31
CALLHCP0005323,2024-03-13,REP0031,HCP000532,PRD001,1,5
CALLHCP0005324,2024-02-12,REP0036,HCP000532,PRD001,1,28
CALLHCP0014880,2024-01-06,REP0032,HCP001488,PRD001,1,15
CALLHCP0014881,2024-01-09,REP0037,HCP001488,PRD001,1,10
CALLHCP0014882,2024-01-16,REP0030,HCP001488,PRD001,1,23
CALLHCP0014883,2024-03-16,REP0023,HCP001488,PRD001,1,32
CALLHCP0001910,2024-02-21,REP0033,HCP000191,PRD001,1,37
CALLHCP0001911,2024-01-17,REP0035,HCP000191,PRD001,1,31
CALLHCP0001912,2024-01-28,REP0018,HCP000191,PRD001,1,31
CALLHCP0001913,2024-01-08,REP0029,HCP000191,PRD001,1,16
CALLHCP0001914,2024-02-14,REP0024,HCP000191,PRD001,1,35
CALLHCP0000200,2024-02-26,REP0036,HCP000020,PRD001,1,38
CALLHCP0000510,2024-01-24,REP0016,HCP000051,PRD001,1,10
CALLHCP0000511,2024-01-09,REP0023,HCP000051,PRD001,1,20
CALLHCP0000512,2024-01-18,REP0031,HCP000051,PRD001,1,17
CALLHCP0000513,2024-01-02,REP0000,HCP000051,PRD001,1,6
CALLHCP0000514,2024-01-24,REP0036,HCP000051,PRD001,1,21
CALLHCP0000515,2024-02-24,REP0011,HCP000051,PRD001,1,32
